1,634.2061591,472.1154833,0
2,634.2061591,492.0299401,0
3,645.4080411,517.6698033,0
4,645.4080411,536.5885372,0
5,630.4721985,517.6698033,0
6,630.4721985,536.5885372,0
7,615.5363559,517.6698033,0
8,615.5363559,536.5885372,0
9,600.6005133,517.6698033,0
10,600.6005133,536.5885372,0
11,585.6646707,517.6698033,0
12,585.6646707,536.5885372,0
13,570.7288281,517.6698033,0
14,570.7288281,536.5885372,0
15,555.7929855,518.1676647,0
16,555.7929855,538.0821215,0
17,535.8785287,518.1676647,0
18,535.8785287,538.0821215,0
19,515.9640719,518.1676647,0
20,515.9640719,538.0821215,0
21,535.8785287,557.9965783,0
22,515.9640719,557.9965783,0
23,535.8785287,577.9110351,0
24,515.9640719,577.9110351,0
25,535.8785287,597.8254919,0
26,515.9640719,597.8254919,0
27,535.8785287,617.7399487,0
28,515.9640719,617.7399487,0
29,535.8785287,637.6544055,0
30,515.9640719,637.6544055,0
31,535.8785287,657.5688623,0
32,515.9640719,657.5688623,0
33,535.8785287,677.4833191,0
34,515.9640719,677.4833191,0
35,535.8785287,697.3977759,0
36,515.9640719,697.3977759,0
37,535.8785287,717.3122327,0
38,515.9640719,717.3122327,0
39,541.603935,735.9820359,0
40,526.6680924,735.9820359,0
41,511.7322498,735.9820359,0
42,541.603935,758.3857998,0
43,526.6680924,758.3857998,0
44,511.7322498,758.3857998,0
45,541.603935,780.7895637,0
46,526.6680924,780.7895637,0
47,511.7322498,780.7895637,0
48,541.603935,803.1933276,0
49,526.6680924,803.1933276,0
50,511.7322498,803.1933276,0
51,541.603935,825.5970915,0
52,526.6680924,825.5970915,0
53,511.7322498,825.5970915,0
54,541.603935,848.0008554,0
55,526.6680924,848.0008554,0
56,511.7322498,848.0008554,0
57,541.603935,870.4046193,0
58,526.6680924,870.4046193,0
59,511.7322498,870.4046193,0
60,541.603935,892.8083832,0
61,526.6680924,892.8083832,0
62,511.7322498,892.8083832,0
63,541.603935,915.2121471,0
64,526.6680924,915.2121471,0
65,511.7322498,915.2121471,0
66,541.603935,937.615911,0
67,526.6680924,937.615911,0
68,511.7322498,937.615911,0
69,541.603935,960.0196749,0
70,526.6680924,960.0196749,0
71,511.7322498,960.0196749,0
72,541.603935,982.4234388,0
73,526.6680924,982.4234388,0
74,511.7322498,982.4234388,0
75,541.603935,1004.827203,0
76,526.6680924,1004.827203,0
77,511.7322498,1004.827203,0
78,541.603935,1027.230967,0
79,526.6680924,1027.230967,0
80,511.7322498,1027.230967,0
81,541.603935,1049.634731,0
82,526.6680924,1049.634731,0
83,511.7322498,1049.634731,0
84,541.603935,1072.038494,0
85,526.6680924,1072.038494,0
86,511.7322498,1072.038494,0
87,541.603935,1094.442258,0
88,526.6680924,1094.442258,0
89,511.7322498,1094.442258,0
90,541.603935,1116.846022,0
91,526.6680924,1116.846022,0
92,511.7322498,1116.846022,0
93,541.603935,1139.249786,0
94,526.6680924,1139.249786,0
95,511.7322498,1139.249786,0
96,541.603935,1161.65355,0
97,526.6680924,1161.65355,0
98,511.7322498,1161.65355,0
99,541.603935,1184.057314,0
100,526.6680924,1184.057314,0
101,511.7322498,1184.057314,0
102,541.603935,1206.461078,0
103,526.6680924,1206.461078,0
104,511.7322498,1206.461078,0
